"area"
"0.011239165174956246"
"0.0067883926810000748"
"0.0011676468084550029"
"0.0010796882324367906"
"0.0013526249088048939"
"0.0017618383081896545"
"0.00073304267334854006"
"0.00050162103844735766"
"0.0016765134028851692"
