"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"akaartlocatie";"Bibliotheek Maantje";"bibliotheken";"Maantjessteenweg 23";"2170";"Merksem";;
"akaartlocatie";"Bibliotheek Park";"bibliotheken";"Van Heybeeckstraat 28A";"2170";"Merksem";;
"akaartlocatie";"Merksemdok";"ontmoetingscentra";"Emiel Lemineurstraat 72-74";"2170";"Merksem";;
"akaartlocatie";"Zwembad De Schinde";"Zwembaden & Sport";"Oorderseweg 83";"2180";"Ekeren";;
"akaartlocatie";"CC Ekeren";"cultuurcentra";"kloosterstraat 4";"2180";"Ekeren";;
"akaartlocatie";"Bibliotheek Driehoek";"bibliotheken";"Driehoekstraat 43";"2180";"Ekeren";;
"akaartlocatie";"Middelheimmuseum";"musea";"Middelheimlaan 61";"2020";"Antwerpen";;
"akaartlocatie";"co Nova";"cultuurcentra";"Schijfstraat 105";"2020";"Antwerpen";;
"akaartlocatie";"Bibliotheek Kielpark";"bibliotheken";"Wittestraat 10";"2020";"Antwerpen";;
"akaartlocatie";"Zwembad Ieperman";"Zwembaden & Sport";"Doornstraat 3";"2610";"Wilrijk";;
"akaartlocatie";"CC de Kern";"cultuurcentra";"Kern 18";"2610";"Wilrijk";;
"akaartlocatie";"Bibliotheek Bist";"bibliotheken";"Bist 34-35";"2610";"Wilrijk";;
"akaartlocatie";"Bibliotheek Kaeck";"bibliotheken";"Koningin Elisabethstraat 3";"2610";"Wilrijk";;
"akaartlocatie";"Zwembad Sorghvliedt";"Zwembaden & Sport";"Krijgsbaan 20";"2660";"Hoboken";;
"akaartlocatie";"UiThuis Hoboken";"bibliotheken";"Kapelstraat 64";"2660";"Hoboken";;
