"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"papiermand";"9427";;"provinciestraat 148";"2018";;"4.4259488840000358";"51.213101726000048"
"papiermand";"9297";;"lode zielenslaan null";"2050";;"4.3819773310000301";"51.221783271000049"
"papiermand";"9589";;"lange lozanastraat 76";"2018";;"4.4045203210000636";"51.204242638000039"
"papiermand";"9517";;"gravinstraat 48";"3000";;"4.4438159690000703";"51.21498153400006"
"papiermand";"9456";;"lange leemstraat 34";"2018";;"4.4103544320000765";"51.209523347000072"
"papiermand";"1243";;"grotesteenweg 154";"2600";;"4.4200074460000565";"51.194662066000035"
"papiermand";"1298";;"grotesteenweg 150";"2600";;"4.4194197780000763";"51.195258416000058"
"papiermand";"1781";;"gemeentestraat 32";"2060";;"4.4204541820000713";"51.218971964000048"
"papiermand";"2124";;"gemeentestraat 12";"2060";;"4.4191905560000464";"51.219166106000046"
"papiermand";"1264";;"franklin rooseveltplaats null";"2060";;"4.4182351040000754";"51.219294282000078"
"papiermand";;;"august van de wielelei null";"2100";;"4.4965968620000467";"51.222837451000032"
"papiermand";"0952";;"loosplaats plein";"2018";;"4.4182437000000618";"51.210153044000037"
"papiermand";"0923";;"quinten matsijslei 52";"2018";;"4.4180296680000311";"51.210485834000053"
"papiermand";"1005";;"van eycklei 48";"2018";;"4.4174680740000554";"51.210117736000029"
"papiermand";"1061";;"simonsstraat 58";"2018";;"4.4215560120000532";"51.210687385000028"
"papiermand";"0970";;"mercatorstraat 8";"2018";;"4.4216805490000297";"51.210424812000042"
"papiermand";"1040";;"plantin en moretuslei 91";"2018";;"4.4256335760000525";"51.210672515000056"
"papiermand";"1063";;"provinciestraat 241";"2018";;"4.4257278060000544";"51.210407166000039"
"papiermand";"0947";;"plantin en moretuslei 116";"2018";;"4.4281540720000407";"51.209796152000081"
"papiermand";"1776";;"gemeentestraat null";"2060";;"4.4196645330000592";"51.219289884000034"
"papiermand";"9524";;"gijselsstraat 177";"3000";;"4.4444636370000694";"51.215242183000043"
"papiermand";"2005";;"kerkhofblommenstraat t/o 25";"2170";;"4.4331578790000208";"51.247610107000071"
"papiermand";"2087";;"frankrijklei 166";"2000";;"4.4082407620000481";"51.211491915000067"
"papiermand";"9358";;"noordersingel null";"2140";;"4.4410132140000655";"51.208787134000033"
"papiermand";"9469";;"noordersingel null";"2140";;"4.446175510000046";"51.214407802000039"
"papiermand";"9571";;"noordersingel null";"2140";;"4.4465724760000285";"51.214086552000026"
"papiermand";"9426";;"noordersingel null";"2140";;"4.4479811210000548";"51.218674584000041"
"papiermand";"0904";;"houthulststraat 115";"2170";;"4.4374573310000756";"51.245096748000037"
"papiermand";"0940";;"vuurkruisenlaan 18";"2170";;"4.4392455690000361";"51.244627359000049"
"papiermand";"1206";;"vuurkruisenlaan 14";"2170";;"4.43999522200005";"51.244957923000072"
"papiermand";"0962";;"terlindenhofstraat 76";"2170";;"4.44158664400004";"51.24469189000007"
"papiermand";;;"nieuwdreef 57";"2170";;"4.441303534000042";"51.244941178000033"
"papiermand";;;"nieuwdreef 109";"2170";;"4.4398375310000233";"51.246992542000044"
"papiermand";"1147";;"nieuwdreef 131";"2170";;"4.4379668900000411";"51.249678433000042"
"papiermand";;;"nieuwdreef 192";"2170";;"4.4375906440000676";"51.250123497000061"
"papiermand";"1208";;"nieuwdreef 135";"2170";;"4.4370948040000258";"51.250907758000039"
"papiermand";;;"nieuwdreef 210";"2170";;"4.4370460280000543";"51.250633553000057"
"papiermand";"0373";;"narcisstraat 22";"2170";;"4.4361778290000302";"51.249330937000082"
"papiermand";"0310";;"krokusstraat 21";"2170";;"4.4366791600000397";"51.248879522000038"
"papiermand";"1146";;"nieuwdreef 136";"2170";;"4.4385652050000317";"51.248396667000065"
"papiermand";;;"nieuwdreef 126";"2170";;"4.4394369500000721";"51.247326684000029"
"papiermand";"0321";;"runcvoort 36";"2170";;"4.4385106450000649";"51.246587848000047"
"papiermand";;;"nieuwdreef 62";"2170";;"4.441036112000063";"51.245087881000075"
"papiermand";;;"groenendaallaan 16";"2170";;"4.4363653180000711";"51.240776334000032"
"papiermand";;;"groenendaallaan 132";"2170";;"4.4313741250000476";"51.242934276000028"
